name;rarity;equid_slot;defense;fire_res;water_res;ice_res;thunder_res;dragon_res;slot_count;slot_1_size;slot_2_size;slot_3_size;set_skill_1;skill_1;skill_1_level;skill_2;skill_2_level;skill_3;skill_3_level
Uragaan Coil α+;10;Waist;144;4;-3;-2;1;-2;2;2;1;0;Uragaan Ambition;Partbreaker;1;Guard;1;--------;0
Uragaan Coil β+;10;Waist;144;4;-3;-2;1;-2;2;4;2;0;Uragaan Ambition;Partbreaker;1;--------;0;--------;0
Nargacuga Faulds α+;10;Waist;140;-2;2;0;-3;0;1;1;0;0;Nargacuga Essence;Evade Window;2;Stamina Surge;1;--------;0
Nargacuga Faulds β+;10;Waist;140;-2;2;0;-3;0;1;4;0;0;Nargacuga Essence;Evade Window;1;Stamina Surge;1;--------;0
Glavenus Faulds α+;10;Waist;142;3;-3;-1;1;-1;2;1;1;0;Glavenus Essence;Maximum Might;2;Normal Shots;1;--------;0
Glavenus Faulds β+;10;Waist;142;3;-3;-1;1;-1;1;4;0;0;Glavenus Essence;Maximum Might;2;--------;0;--------;0
Brachydios Faulds α+;10;Waist;142;3;-2;-3;1;1;1;3;0;0;Brachydios Essence;Blast Attack;2;Stamina Thief;1;--------;0
Brachydios Faulds β+;10;Waist;142;3;-2;-3;1;1;2;4;2;0;Brachydios Essence;Blast Attack;2;--------;0;--------;0
Tigrex Tassets α+;10;Waist;142;2;0;0;-3;-2;2;3;1;0;Tigrex Essence;Earplugs;1;Free Meal;1;--------;0
Tigrex Tassets β+;10;Waist;142;2;0;0;-3;-2;3;4;2;1;Tigrex Essence;Earplugs;1;--------;0;--------;0
Fulgur Coil α+;11;Waist;146;-1;-1;-3;2;0;1;1;0;0;Anjanath Dominance;Weakness Exploit;2;Item Prolonger;1;--------;0
Fulgur Coil β+;11;Waist;146;-1;-1;-3;2;0;2;4;1;0;Anjanath Dominance;Weakness Exploit;1;Item Prolonger;1;--------;0
Black Belt Tassets α+;11;Waist;150;1;1;1;1;2;1;3;0;0;Instructor's Guidance;Recovery Up;2;Marathon Runner;1;--------;0
Black Belt Tassets β+;11;Waist;150;1;1;1;1;2;2;4;1;0;Instructor's Guidance;Recovery Up;2;--------;0;--------;0
Hoarcry Coil α+;11;Waist;146;-3;2;3;-1;0;2;1;1;0;Legiana Ambition;Evade Extender;2;Focus;1;--------;0
Hoarcry Coil β+;11;Waist;146;-3;2;3;-1;0;1;4;0;0;Legiana Ambition;Evade Extender;2;--------;0;--------;0
Rath Soul Coil α+;11;Waist;148;3;2;-3;2;-4;1;3;0;0;Rathalos Essence;Windproof;2;Piercing Shots;1;--------;0
Rath Soul Coil β+;11;Waist;148;3;2;-3;2;-4;2;4;2;0;Rathalos Essence;Windproof;2;--------;0;--------;0
Diablos Nero Coil α+;11;Waist;148;2;-3;-4;0;2;1;2;0;0;Diablos Ambition;Slugger;2;Partbreaker;1;--------;0
Diablos Nero Coil β+;11;Waist;148;2;-3;-4;0;2;2;4;1;0;Diablos Ambition;Slugger;2;--------;0;--------;0
Death Garon Coil α+;11;Waist;148;-2;-3;-2;-2;4;2;2;1;0;Odogaron Essence;Dragon Attack;2;Latent Power;1;--------;0
Death Garon Coil β+;11;Waist;148;-2;-3;-2;-2;4;2;4;2;0;Odogaron Essence;Dragon Attack;2;--------;0;--------;0
Acidic Glavenus Coil α+;11;Waist;150;-3;2;2;-1;-1;1;2;0;0;Glavenus Essence;Handicraft;2;Iron Skin;2;--------;0
Acidic Glavenus Coil β+;11;Waist;150;-3;2;2;-1;-1;1;4;0;0;Glavenus Essence;Handicraft;2;--------;0;--------;0
Artian Coil α+;10;Waist;142;1;-2;2;-2;3;2;1;1;0;Ancient Divinity;Tool Specialist;2;Critical Eye;1;--------;0
Artian Coil β+;10;Waist;142;1;-2;2;-2;3;2;4;1;0;Ancient Divinity;Tool Specialist;1;Critical Eye;1;--------;0
Dober Coil α+;11;Waist;152;-2;0;-1;-1;4;2;2;1;0;--------;Attack Boost;2;Stun Resistance;2;--------;0
Dober Coil β+;11;Waist;152;-2;0;-1;-1;4;2;4;2;0;--------;Attack Boost;1;Stun Resistance;1;--------;0
Damascus Coil α+;11;Waist;152;4;-2;0;0;0;2;3;2;0;--------;Focus;1;Guard;1;--------;0
Damascus Coil β+;11;Waist;152;4;-2;0;0;0;3;4;3;1;--------;Focus;1;--------;0;--------;0
Rimeguard Coil α+;12;Waist;154;-3;2;4;-1;-1;2;2;1;0;Velkhana Divinity;Flinch Free;1;Coalescence;1;--------;0
Rimeguard Coil β+;12;Waist;154;-3;2;4;-1;-1;2;4;1;0;Velkhana Divinity;Flinch Free;1;--------;0;--------;0
Pride Coil α+;11;Waist;154;3;1;-4;-2;-2;1;3;0;0;Bazelgeuse Ambition;Bombardier;2;Critical Draw;1;--------;0
Pride Coil β+;11;Waist;154;3;1;-4;-2;-2;2;4;2;0;Bazelgeuse Ambition;Bombardier;2;--------;0;--------;0
Fellshroud Coil α+;12;Waist;156;-2;4;1;1;-3;2;2;1;0;Vaal Soulvein;Speed Eating;2;Peak Performance;1;--------;0
Fellshroud Coil β+;12;Waist;156;-2;4;1;1;-3;2;4;2;0;Vaal Soulvein;Speed Eating;2;--------;0;--------;0
Kaiser Coil α+;12;Waist;156;3;-3;-3;1;1;1;3;0;0;Teostra Technique;Blast Attack;2;Weakness Exploit;1;--------;0
Kaiser Coil β+;12;Waist;156;3;-3;-3;1;1;3;4;2;1;Teostra Technique;Blast Attack;2;--------;0;--------;0
Kushala Cocoon α+;12;Waist;156;0;2;4;-3;-2;1;2;0;0;Kushala Daora Flight;Ice Attack;3;Evade Extender;1;--------;0
Kushala Cocoon β+;12;Waist;156;0;2;4;-3;-2;2;4;1;0;Kushala Daora Flight;Ice Attack;3;--------;0;--------;0
Kirin Hoop α+;12;Waist;154;-3;-2;-2;4;2;1;2;0;0;Kirin Divinity;Blight Resistance;2;Free Elem/Ammo Up;1;--------;0
Kirin Hoop β+;12;Waist;154;-3;-2;-2;4;2;3;4;1;1;Kirin Divinity;Blight Resistance;2;--------;0;--------;0
Tentacle Coil α+;12;Waist;158;-3;4;0;3;-2;3;1;1;1;Namielle Divinity;Constitution;2;Stamina Surge;1;--------;0
Tentacle Coil β+;12;Waist;158;-3;4;0;3;-2;3;4;1;1;Namielle Divinity;Constitution;1;Stamina Surge;1;--------;0
Guild Palace Coil α+;11;Waist;154;1;2;1;2;1;2;1;1;0;Guild Pride;Agitator;3;Resuscitate;1;--------;0
Guild Palace Coil β+;11;Waist;154;1;2;1;2;1;2;4;1;0;Guild Pride;Agitator;2;Resuscitate;1;--------;0
Clockwork Coil α+;10;Waist;142;2;2;-1;2;-1;1;2;0;0;Commission Alchemy;Partbreaker;2;Sleep Functionality;1;--------;0
Clockwork Coil β+;10;Waist;142;2;2;-1;2;-1;2;4;1;0;Commission Alchemy;Partbreaker;2;--------;0;--------;0
Ruinous Coil α+;12;Waist;166;1;1;1;-3;-3;2;2;1;0;Nergigante Ambition;Attack Boost;3;Earplugs;1;--------;0
Ruinous Coil β+;12;Waist;166;1;1;1;-3;-3;2;4;1;0;Nergigante Ambition;Attack Boost;2;Earplugs;1;--------;0
Shara Ishvalda Coil α+;12;Waist;162;0;-2;-3;3;0;2;3;2;0;Shara Ishvalda Divinity;Health Boost;2;Recovery Up;1;--------;0
Shara Ishvalda Coil β+;12;Waist;162;0;-2;-3;3;0;2;4;3;0;Shara Ishvalda Divinity;Health Boost;2;--------;0;--------;0
Esurient Faulds α+;11;Waist;156;2;1;1;-3;-3;1;1;0;0;Deviljho Essence;Stamina Thief;2;Handicraft;1;--------;0
Esurient Faulds β+;11;Waist;156;2;1;1;-3;-3;2;4;1;0;Deviljho Essence;Stamina Thief;2;--------;0;--------;0
Guildwork Waist α+;12;Waist;162;2;1;2;1;2;2;3;2;0;Guild Pride;Forager's Luck;1;Detector;1;--------;0
Guildwork Waist β+;12;Waist;162;2;1;2;1;2;2;4;3;0;Guild Pride;Forager's Luck;1;--------;0;--------;0
Golden Lunecoil α+;12;Waist;162;3;-2;0;-4;4;2;2;2;0;Gold Rathian Essence;Divine Blessing;3;Health Boost;1;--------;0
Golden Lunecoil β+;12;Waist;162;3;-2;0;-4;4;2;4;2;0;Gold Rathian Essence;Divine Blessing;3;--------;0;--------;0
Silver Solcoil α+;12;Waist;164;4;-3;-2;-2;3;2;1;1;0;Silver Rathalos Essence;Windproof;2;Critical Boost;1;--------;0
Silver Solcoil β+;12;Waist;164;4;-3;-2;-2;3;2;4;1;0;Silver Rathalos Essence;Windproof;1;Critical Boost;1;--------;0
Zinogre Coil α+;11;Waist;158;-1;-1;-4;4;1;1;2;0;0;Zinogre Essence;Power Prolonger;1;Thunder Attack;2;--------;0
Zinogre Coil β+;11;Waist;158;-1;-1;-4;4;1;2;4;2;0;Zinogre Essence;Power Prolonger;1;--------;0;--------;0
Stygian Coil α+;11;Waist;160;2;-4;0;-5;4;3;1;1;1;Zinogre Essence;Latent Power;3;Earplugs;2;--------;0
Stygian Coil β+;11;Waist;160;2;-4;0;-5;4;3;4;1;1;Zinogre Essence;Latent Power;3;Earplugs;1;--------;0
Garuga Tassets α+;11;Waist;154;2;-3;-2;2;-2;2;1;1;0;--------;Resentment;2;Poison Attack;2;--------;0
Garuga Tassets β+;11;Waist;154;2;-3;-2;2;-2;2;4;3;0;--------;Resentment;2;--------;0;--------;0
Zorah Spine α+;12;Waist;160;4;-3;-2;-1;-3;2;3;2;0;Zorah Magdaros Essence;Tremor Resistance;1;Artillery;1;--------;0
Zorah Spine β+;12;Waist;160;4;-3;-2;-1;-3;2;4;3;0;Zorah Magdaros Essence;Tremor Resistance;1;--------;0;--------;0
Golden Obi α+;11;Waist;158;2;0;-5;3;2;2;3;1;0;Rajang's Rage;Weakness Exploit;1;Handicraft;1;--------;0
Golden Obi β+;11;Waist;158;2;0;-5;3;2;2;4;3;0;Rajang's Rage;Weakness Exploit;1;--------;0;--------;0
Grand God's Peer Belt α+;12;Waist;170;2;0;-5;3;2;3;1;1;1;Rajang Will;Maximum Might;2;Heroics;2;--------;0
Grand God's Peer Belt β+;12;Waist;170;2;0;-5;3;2;3;4;2;1;Rajang Will;Maximum Might;2;--------;0;--------;0
Brachydium Faulds α+;12;Waist;170;3;-2;-3;1;1;1;3;0;0;Brachydios Will;Agitator;3;Artillery;2;--------;0
Brachydium Faulds β+;12;Waist;170;3;-2;-3;1;1;2;4;1;0;Brachydios Will;Agitator;3;--------;0;--------;0
Safi Crested Belt α+;12;Waist;168;2;1;1;1;-1;1;3;0;0;Safi'jiiva Seal;Evade Window;2;Maximum Might;1;--------;0
Safi Crested Belt β+;12;Waist;168;2;1;1;1;-1;2;4;1;0;Safi'jiiva Seal;Evade Window;2;--------;0;--------;0
Escadora Might α+;12;Waist;160;3;0;3;0;2;2;3;1;0;Alatreon Divinity;Attack Boost;4;Dragon Resistance;3;--------;0
Escadora Might β+;12;Waist;160;3;0;3;0;2;2;4;1;0;Alatreon Divinity;Attack Boost;3;Dragon Resistance;3;--------;0
Empress Coil α+;12;Waist;164;3;1;-3;1;-2;2;2;2;0;Lunastra Essence;Health Boost;2;Blast Attack;2;--------;0
Empress Coil β+;12;Waist;164;3;1;-3;1;-2;2;4;2;0;Lunastra Essence;Health Boost;2;--------;0;--------;0
Kulve Taroth's Malice α+;12;Waist;176;4;-2;-2;3;-4;3;2;1;1;Kulve Taroth Essence;Peak Performance;2;Free Meal;1;--------;0
Kulve Taroth's Malice β+;12;Waist;176;4;-2;-2;3;-4;2;4;2;0;Kulve Taroth Essence;Peak Performance;2;--------;0;--------;0
Rose Belt α+;10;Waist;150;4;1;1;1;1;2;4;1;0;Full Bloom Blessing;Resentment;3;--------;0;--------;0
Passionate Belt α+;10;Waist;156;1;4;1;1;1;2;1;1;0;Sizzling Blessing;Botanist;4;--------;0;--------;0
Demonlord Leather Belt α+;11;Waist;162;1;1;1;4;1;2;1;1;0;Fun Fright Blessing;Free Elem/Ammo Up;3;--------;0;--------;0
Oolong Waist α+;9;Waist;120;1;1;4;1;1;2;1;1;0;Joyful Blessing;Constitution;3;--------;0;--------;0
Astral Skirt α+;9;Waist;140;2;2;2;2;2;2;4;1;0;Appreciation Blessing;Flinch Free;2;--------;0;--------;0
Buff Waist α+;11;Waist;154;2;-1;-1;0;-3;1;4;0;0;--------;Agitator;2;Heroics;3;--------;0
Rex Roar Coil α+;11;Waist;158;3;-4;0;-2;0;1;2;0;0;Tigrex Essence;Recovery Up;3;Weakness Exploit;1;--------;0
Rex Roar Coil β+;11;Waist;158;3;-4;0;-2;0;1;4;0;0;Tigrex Essence;Recovery Up;2;Weakness Exploit;1;--------;0
Guardian Coil α+;6;Waist;50;2;0;2;0;3;1;1;0;0;--------;Health Boost;2;Divine Blessing;1;--------;0
HARDUMMY;12;Waist;132;-1;-1;-1;3;2;2;3;1;0;Power Cell;Resentment;3;--------;0;--------;0
Tentacle Coil γ+;12;Waist;176;-3;4;0;3;-2;2;4;2;0;Namielle Divinity;Evade Extender;3;Recovery Speed;2;--------;0
Azure Age Obi α+;12;Waist;170;2;2;0;0;3;3;4;1;1;Silver Rathalos Essence;Slinger Capacity;2;Water Attack;3;--------;0
Rimeguard Coil γ+;12;Waist;180;-3;2;4;-1;-1;2;4;1;0;Velkhana Divinity;Focus;3;Quick Sheath;1;--------;0
Frostfang Coil α+;11;Waist;162;-3;2;3;-2;0;3;3;3;1;Frostfang Absolute Art;Quick Sheath;1;Critical Draw;1;--------;0
Frostfang Coil β+;11;Waist;162;-3;2;3;-2;0;3;4;3;1;Frostfang Absolute Art;Quick Sheath;1;--------;0;--------;0
Dragonbarbs α+;12;Waist;180;-1;2;0;2;-4;3;4;3;3;Fatalis Legend;Critical Eye;3;Weakness Exploit;1;--------;0
Dragonbarbs β+;12;Waist;180;-1;2;0;2;-4;3;4;4;4;Fatalis Legend;Critical Eye;2;--------;0;--------;0
HARDUMMY;12;Waist;160;2;0;2;2;2;3;4;1;1;Anjanath Dominance;Marathon Runner;2;Aquatic/Polar Mobility;1;--------;0
Leon's Torso α+;12;Waist;150;3;2;3;2;0;1;4;0;0;Survivor;Agitator;1;Attack Boost;1;--------;0
Claire's Torso α+;12;Waist;150;3;2;3;2;0;1;4;0;0;Survivor;Agitator;1;Stamina Surge;2;--------;0
Artemis Coil α+;11;Waist;140;2;2;1;1;2;1;3;0;0;New World;Blight Resistance;2;Recovery Up;2;--------;0
Artemis's Waist α+;11;Waist;140;2;2;1;1;2;1;3;0;0;New World;Blight Resistance;2;Recovery Up;2;--------;0
Leather Trousers;1;Legs;2;2;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Chainmail Trousers;1;Legs;2;0;2;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Hunter's Greaves;1;Legs;6;2;2;0;0;0;0;0;0;0;--------;BBQ Master;1;--------;0;--------;0
Bone Greaves;1;Legs;6;2;0;0;2;2;0;0;0;0;--------;Entomologist;1;--------;0;--------;0
Alloy Greaves;2;Legs;8;-2;1;-2;-2;1;0;0;0;0;--------;Speed Sharpening;1;--------;0;--------;0
Vespoid Greaves;1;Legs;8;-2;1;1;1;2;0;0;0;0;--------;Honey Hunter;1;--------;0;--------;0
Gajau Boots;1;Legs;12;0;5;0;0;0;0;0;0;0;--------;Aquatic/Polar Mobility;1;--------;0;--------;0
Jagras Greaves;1;Legs;8;-2;2;-1;-1;1;0;0;0;0;--------;Speed Crawler;1;--------;0;--------;0
Kulu Greaves;1;Legs;10;0;-3;1;0;0;0;0;0;0;--------;Critical Eye;1;--------;0;--------;0
Pukei Greaves;2;Legs;12;0;3;0;-3;1;0;0;0;0;--------;Botanist;1;--------;0;--------;0
Barroth Greaves;2;Legs;14;-3;-1;-1;3;0;0;0;0;0;--------;Stun Resistance;1;--------;0;--------;0
Jyura Greaves;2;Legs;14;-1;2;0;-3;0;0;0;0;0;--------;Focus;1;--------;0;--------;0
Kadachi Greaves;2;Legs;16;0;-3;0;3;0;0;0;0;0;--------;Thunder Resistance;1;--------;0;--------;0
High Metal Greaves;3;Legs;18;0;-1;3;-2;0;0;0;0;0;--------;Heavy Artillery;1;--------;0;--------;0
Hornetaur Greaves;3;Legs;18;-1;-1;0;0;2;0;0;0;0;--------;Handicraft;1;--------;0;--------;0
Anja Greaves;3;Legs;20;3;-3;-1;-1;0;0;0;0;0;Anjanath Power;Artillery;1;--------;0;--------;0
Rathian Greaves;3;Legs;22;2;0;0;-2;-3;0;0;0;0;--------;Recovery Up;1;--------;0;--------;0
Tzitzi Greaves;3;Legs;18;0;0;-2;-3;0;0;0;0;0;--------;Sleep Resistance;1;--------;0;--------;0
Lumu Greaves;3;Legs;20;-3;2;1;0;0;0;0;0;0;--------;Windproof;1;--------;0;--------;0
Girros Greaves;3;Legs;20;0;-3;0;2;1;0;0;0;0;--------;Paralysis Attack;1;--------;0;--------;0
Baan Greaves;3;Legs;24;0;2;-1;0;-2;0;0;0;0;--------;Bleeding Resistance;1;--------;0;--------;0
King Beetle Crura;3;Legs;22;-1;-1;0;2;2;0;0;0;0;--------;Forager's Luck;1;--------;0;--------;0
Butterfly Crura;3;Legs;22;-1;-1;0;2;2;0;0;0;0;--------;Forager's Luck;1;--------;0;--------;0
Ingot Greaves;4;Legs;28;-2;0;-1;3;0;0;0;0;0;--------;Defense Boost;1;--------;0;--------;0
Legiana Greaves;4;Legs;30;-1;2;3;-3;0;0;0;0;0;Legiana Blessing;Ice Resistance;1;--------;0;--------;0
Odogaron Greaves;4;Legs;30;2;2;-3;-2;0;0;0;0;0;Odogaron Power;Quick Sheath;1;--------;0;--------;0
Rathalos Greaves;4;Legs;30;3;1;1;-2;-3;0;0;0;0;Rathalos Power;Jump Master;1;--------;0;--------;0
Diablos Greaves;4;Legs;32;3;-2;-3;0;2;0;0;0;0;Diablos Power;Tremor Resistance;1;--------;0;--------;0
Kirin Leg Guards;4;Legs;34;-3;-2;-2;4;2;0;0;0;0;Kirin Blessing;Thunder Resistance;1;--------;0;--------;0
Death Stench Heel;4;Legs;32;3;2;3;-2;-4;0;0;0;0;--------;Handicraft;1;--------;0;--------;0
Brigade Boots;4;Legs;28;1;0;0;2;2;0;0;0;0;--------;Scholar;1;--------;0;--------;0
Leather Trousers α;5;Legs;32;2;0;0;0;0;0;0;0;0;--------;Cliffhanger;1;--------;0;--------;0
Leather Trousers β;5;Legs;32;2;0;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Chainmail Trousers α;5;Legs;32;0;2;0;0;0;0;0;0;0;--------;Recovery Up;1;--------;0;--------;0
Chainmail Trousers β;5;Legs;32;0;2;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Hunter's Greaves α;5;Legs;36;2;2;0;0;0;0;0;0;0;--------;Scenthound;1;Slinger Capacity;1;--------;0
Hunter's Greaves β;5;Legs;36;2;2;0;0;0;1;1;0;0;--------;Scenthound;1;--------;0;--------;0
Bone Greaves α;5;Legs;36;2;0;0;2;2;0;0;0;0;--------;Entomologist;2;--------;0;--------;0
Bone Greaves β;5;Legs;36;2;0;0;2;2;1;1;0;0;--------;Entomologist;1;--------;0;--------;0
Alloy Greaves α;5;Legs;36;-2;0;-2;-2;0;0;0;0;0;--------;Speed Sharpening;2;--------;0;--------;0
Alloy Greaves β;5;Legs;36;-2;0;-2;-2;0;1;1;0;0;--------;Speed Sharpening;1;--------;0;--------;0
Vespoid Greaves α;5;Legs;38;-2;1;1;1;2;0;0;0;0;--------;Honey Hunter;1;Paralysis Resistance;1;--------;0
Vespoid Greaves β;5;Legs;38;-2;1;1;1;2;1;1;0;0;--------;Honey Hunter;1;--------;0;--------;0
Hornetaur Greaves α;5;Legs;38;-1;-1;0;0;2;0;0;0;0;--------;Handicraft;1;Dragon Attack;1;--------;0
Hornetaur Greaves β;5;Legs;38;-1;-1;0;0;2;1;1;0;0;--------;Handicraft;1;--------;0;--------;0
Gajau Boots α;5;Legs;40;0;5;0;0;0;0;0;0;0;--------;Aquatic/Polar Mobility;2;Water Attack;1;--------;0
Gajau Boots β;5;Legs;40;0;5;0;0;0;1;1;0;0;--------;Aquatic/Polar Mobility;1;Water Attack;1;--------;0
Jagras Greaves α;5;Legs;40;-2;2;-1;-1;1;0;0;0;0;--------;Speed Crawler;1;Free Meal;1;--------;0
Jagras Greaves β;5;Legs;40;-2;2;-1;-1;1;1;1;0;0;--------;Speed Crawler;1;--------;0;--------;0
Kulu Greaves α;5;Legs;40;0;-3;1;0;0;0;0;0;0;--------;Critical Eye;1;Item Prolonger;1;--------;0
Kulu Greaves β;5;Legs;40;0;-3;1;0;0;1;1;0;0;--------;Critical Eye;1;--------;0;--------;0
Pukei Greaves α;5;Legs;42;0;3;0;-3;1;0;0;0;0;--------;Botanist;2;Survival Expert;1;--------;0
Pukei Greaves β;5;Legs;42;0;3;0;-3;1;1;2;0;0;--------;Botanist;1;--------;0;--------;0
Barroth Greaves α;5;Legs;42;-3;-1;-1;3;0;0;0;0;0;--------;Stun Resistance;2;Marathon Runner;1;--------;0
Barroth Greaves β;5;Legs;42;-3;-1;-1;3;0;2;1;1;0;--------;Stun Resistance;1;--------;0;--------;0
Jyura Greaves α;5;Legs;44;-1;2;0;-3;0;0;0;0;0;--------;Focus;2;--------;0;--------;0
Jyura Greaves β;5;Legs;44;-1;2;0;-3;0;1;2;0;0;--------;Focus;1;--------;0;--------;0
Kadachi Greaves α;5;Legs;44;0;-3;0;3;0;0;0;0;0;--------;Thunder Resistance;2;Constitution;1;--------;0
Kadachi Greaves β;5;Legs;44;0;-3;0;3;0;2;1;1;0;--------;Thunder Resistance;1;--------;0;--------;0
Anja Greaves α;5;Legs;44;3;-3;-1;-1;0;0;0;0;0;Anjanath Will;Artillery;2;--------;0;--------;0
Anja Greaves β;5;Legs;44;3;-3;-1;-1;0;1;1;0;0;Anjanath Will;Artillery;1;--------;0;--------;0
Rathian Greaves α;5;Legs;46;2;0;0;-2;-3;0;0;0;0;--------;Recovery Up;2;--------;0;--------;0
Rathian Greaves β;5;Legs;46;2;0;0;-2;-3;1;1;0;0;--------;Recovery Up;1;--------;0;--------;0
Tzitzi Greaves α;5;Legs;40;0;0;-2;-3;0;0;0;0;0;--------;Sleep Resistance;2;--------;0;--------;0
Tzitzi Greaves β;5;Legs;40;0;0;-2;-3;0;1;1;0;0;--------;Sleep Resistance;1;--------;0;--------;0
Lumu Greaves α;5;Legs;44;-3;2;1;0;0;0;0;0;0;--------;Windproof;1;Stamina Surge;1;--------;0
Lumu Greaves β;5;Legs;44;-3;2;1;0;0;2;1;1;0;--------;Windproof;1;--------;0;--------;0
Girros Greaves α;5;Legs;40;0;-3;0;2;1;0;0;0;0;--------;Paralysis Attack;2;--------;0;--------;0
Girros Greaves β;5;Legs;40;0;-3;0;2;1;1;1;0;0;--------;Paralysis Attack;1;--------;0;--------;0
Baan Greaves α;6;Legs;46;0;2;-1;0;-2;0;0;0;0;--------;Bleeding Resistance;2;--------;0;--------;0
Baan Greaves β;6;Legs;46;0;2;-1;0;-2;1;1;0;0;--------;Bleeding Resistance;1;--------;0;--------;0
High Metal Greaves α;6;Legs;50;0;-1;3;-2;0;0;0;0;0;--------;Heavy Artillery;1;Ice Resistance;1;--------;0
High Metal Greaves β;6;Legs;50;0;-1;3;-2;0;1;1;0;0;--------;Heavy Artillery;1;--------;0;--------;0
Ingot Greaves α;6;Legs;50;-2;0;-1;3;0;0;0;0;0;--------;Defense Boost;2;Windproof;1;--------;0
Ingot Greaves β;6;Legs;50;-2;0;-1;3;0;1;2;0;0;--------;Defense Boost;2;--------;0;--------;0
Rath Heart Greaves α;6;Legs;52;3;0;0;-3;-4;0;0;0;0;Pink Rathian Mastery;Tool Specialist;1;Windproof;1;--------;0
Rath Heart Greaves β;6;Legs;52;3;0;0;-3;-4;1;2;0;0;Pink Rathian Mastery;Tool Specialist;1;--------;0;--------;0
Legiana Greaves α;6;Legs;54;-1;2;3;-3;0;0;0;0;0;Legiana Favor;Ice Resistance;2;Critical Draw;1;--------;0
Legiana Greaves β;6;Legs;54;-1;2;3;-3;0;1;3;0;0;Legiana Favor;Ice Resistance;2;--------;0;--------;0
Odogaron Greaves α;6;Legs;54;2;2;-3;-2;0;0;0;0;0;Odogaron Mastery;Quick Sheath;1;Critical Eye;1;--------;0
Odogaron Greaves β;6;Legs;54;2;2;-3;-2;0;1;1;0;0;Odogaron Mastery;Quick Sheath;1;--------;0;--------;0
Rathalos Greaves α;6;Legs;54;3;1;1;-2;-3;0;0;0;0;Rathalos Mastery;Jump Master;1;Weakness Exploit;1;--------;0
Rathalos Greaves β;6;Legs;54;3;1;1;-2;-3;1;3;0;0;Rathalos Mastery;Jump Master;1;--------;0;--------;0
Rath Soul Greaves α;7;Legs;56;3;2;-3;2;-4;0;0;0;0;Rathalos Mastery;Focus;1;Cliffhanger;1;--------;0
Rath Soul Greaves β;7;Legs;56;3;2;-3;2;-4;1;1;0;0;Rathalos Mastery;Focus;1;--------;0;--------;0
Diablos Greaves α;6;Legs;54;3;-2;-3;0;2;0;0;0;0;Diablos Mastery;Tremor Resistance;2;Slugger;1;--------;0
Diablos Greaves β;6;Legs;54;3;-2;-3;0;2;2;1;1;0;Diablos Mastery;Tremor Resistance;2;--------;0;--------;0
Diablos Nero Greaves α;7;Legs;56;2;-3;-4;0;2;1;1;0;0;Diablos Mastery;Normal Shots;1;Heroics;1;--------;0
Diablos Nero Greaves β;7;Legs;56;2;-3;-4;0;2;1;2;0;0;Diablos Mastery;Normal Shots;1;--------;0;--------;0
Dodogama Greaves α;5;Legs;48;2;0;0;-3;2;0;0;0;0;--------;Capacity Boost;1;Blast Attack;1;--------;0
Dodogama Greaves β;5;Legs;48;2;0;0;-3;2;1;1;0;0;--------;Capacity Boost;1;--------;0;--------;0
Lavasioth Greaves α;6;Legs;56;3;-3;-2;1;2;1;1;0;0;--------;Spread/Power Shots;1;Fire Attack;1;--------;0
Lavasioth Greaves β;6;Legs;56;3;-3;-2;1;2;1;2;0;0;--------;Spread/Power Shots;1;--------;0;--------;0
Uragaan Greaves α;7;Legs;60;4;-3;-2;1;-2;1;1;0;0;Uragaan Protection;Guard;2;--------;0;--------;0
Uragaan Greaves β;7;Legs;60;4;-3;-2;1;-2;1;3;0;0;Uragaan Protection;Guard;1;--------;0;--------;0
Nergigante Greaves α;8;Legs;64;1;1;1;-3;-3;1;1;0;0;Nergigante Hunger;Maximum Might;1;Agitator;1;--------;0
Nergigante Greaves β;8;Legs;64;1;1;1;-3;-3;1;2;0;0;Nergigante Hunger;Maximum Might;1;--------;0;--------;0
King Beetle Crura α;5;Legs;42;-1;-1;0;2;2;1;1;0;0;--------;Forager's Luck;1;Evade Window;1;--------;0
King Beetle Crura β;5;Legs;42;-1;-1;0;2;2;2;2;1;0;--------;Forager's Luck;1;--------;0;--------;0
Butterfly Crura α;5;Legs;42;-1;-1;0;2;2;1;1;0;0;--------;Forager's Luck;1;Evade Window;1;--------;0
Butterfly Crura β;5;Legs;42;-1;-1;0;2;2;2;2;1;0;--------;Forager's Luck;1;--------;0;--------;0
Brigade Boots α;6;Legs;52;1;0;0;2;2;1;1;0;0;--------;Scholar;1;Geologist;1;--------;0
Brigade Boots β;6;Legs;52;1;0;0;2;2;1;3;0;0;--------;Scholar;1;--------;0;--------;0
Damascus Greaves α;7;Legs;60;4;-2;0;0;0;1;1;0;0;--------;Defense Boost;2;Iron Skin;1;--------;0
Damascus Greaves β;7;Legs;60;4;-2;0;0;0;1;3;0;0;--------;Defense Boost;2;--------;0;--------;0
Dober Greaves α;7;Legs;60;-2;0;-1;-1;4;0;0;0;0;--------;Attack Boost;2;Stamina Surge;1;--------;0
