name|rarity|equid_slot|defense|fire_res|water_res|ice_res|thunder_res|dragon_res|slot_count|slot_1_size|slot_2_size|slot_3_size|set_skill_1|skill_1|skill_1_level|skill_2|skill_2_level|skill_3|skill_3_level
Kirin Hoop|4|Waist|34|-3|-2|-2|4|2|0|0|0|0|130: Kirin Blessing|33: Thunder Attack|1|0: --------|0|0: --------|0
Death Stench Bowels|4|Waist|32|3|2|3|-2|-4|0|0|0|0|0: --------|34: Dragon Attack|1|0: --------|0|0: --------|0
Brigade Coil|4|Waist|28|1|0|0|2|2|0|0|0|0|0: --------|100: Geologist|1|0: --------|0|0: --------|0
Leather Belt α|5|Waist|32|2|0|0|0|0|0|0|0|0|0: --------|76: Stamina Surge|1|0: --------|0|0: --------|0
Leather Belt β|5|Waist|32|2|0|0|0|0|1|1|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Chainmail Belt α|5|Waist|32|0|2|0|0|0|0|0|0|0|0: --------|81: Quick Sheath|1|0: --------|0|0: --------|0
Chainmail Belt β|5|Waist|32|0|2|0|0|0|1|1|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Hunter's Coil α|5|Waist|36|2|2|0|0|0|0|0|0|0|0: --------|94: Master Gatherer|1|103: Stealth|1|0: --------|0
Hunter's Coil β|5|Waist|36|2|2|0|0|0|1|1|0|0|0: --------|94: Master Gatherer|1|0: --------|0|0: --------|0
Bone Coil α|5|Waist|36|2|0|0|2|2|0|0|0|0|0: --------|68: Horn Maestro|1|91: Master Fisher|1|0: --------|0
Bone Coil β|5|Waist|36|2|0|0|2|2|1|1|0|0|0: --------|68: Horn Maestro|1|0: --------|0|0: --------|0
Alloy Coil α|5|Waist|36|-2|0|-2|-2|0|0|0|0|0|0: --------|1: Poison Resistance|1|25: Water Resistance|1|0: --------|0
Alloy Coil β|5|Waist|36|-2|0|-2|-2|0|1|1|0|0|0: --------|1: Poison Resistance|1|0: --------|0|0: --------|0
Vespoid Coil α|5|Waist|38|-2|1|1|1|2|0|0|0|0|0: --------|2: Paralysis Resistance|2|0: --------|0|0: --------|0
Vespoid Coil β|5|Waist|38|-2|1|1|1|2|1|1|0|0|0: --------|2: Paralysis Resistance|1|0: --------|0|0: --------|0
Hornetaur Coil α|5|Waist|38|-1|-1|0|0|2|0|0|0|0|0: --------|96: Carving Pro|1|77: Hunger Resistance|1|0: --------|0
Hornetaur Coil β|5|Waist|38|-1|-1|0|0|2|1|1|0|0|0: --------|96: Carving Pro|1|0: --------|0|0: --------|0
Jagras Coil α|5|Waist|40|-2|2|-1|-1|1|0|0|0|0|0: --------|65: Fortify|1|85: Speed Eating|1|0: --------|0
Jagras Coil β|5|Waist|40|-2|2|-1|-1|1|1|1|0|0|0: --------|65: Fortify|1|0: --------|0|0: --------|0
Kulu Coil α|5|Waist|40|0|-3|1|0|0|0|0|0|0|0: --------|83: Item Prolonger|2|0: --------|0|0: --------|0
Kulu Coil β|5|Waist|40|0|-3|1|0|0|1|2|0|0|0: --------|83: Item Prolonger|1|0: --------|0|0: --------|0
Pukei Coil α|5|Waist|42|0|3|0|-3|1|0|0|0|0|0: --------|35: Poison Attack|2|0: --------|0|0: --------|0
Pukei Coil β|5|Waist|42|0|3|0|-3|1|1|1|0|0|0: --------|35: Poison Attack|1|0: --------|0|0: --------|0
Barroth Coil α|5|Waist|42|-3|-1|-1|3|0|0|0|0|0|0: --------|5: Muck Resistance|1|80: Guard|1|0: --------|0
Barroth Coil β|5|Waist|42|-3|-1|-1|3|0|1|2|0|0|0: --------|5: Muck Resistance|1|0: --------|0|0: --------|0
Jyura Coil α|5|Waist|44|-1|2|0|-3|0|0|0|0|0|0: --------|26: Ice Resistance|2|0: --------|0|0: --------|0
Jyura Coil β|5|Waist|44|-1|2|0|-3|0|1|1|0|0|0: --------|26: Ice Resistance|1|0: --------|0|0: --------|0
Kadachi Coil α|5|Waist|44|0|-3|0|3|0|0|0|0|0|0: --------|33: Thunder Attack|2|27: Thunder Resistance|1|0: --------|0
Kadachi Coil β|5|Waist|44|0|-3|0|3|0|2|1|1|0|0: --------|33: Thunder Attack|1|0: --------|0|0: --------|0
Anja Coil α|5|Waist|44|3|-3|-1|-1|0|0|0|0|0|132: Anjanath Will|24: Fire Resistance|2|71: Artillery|1|0: --------|0
Anja Coil β|5|Waist|44|3|-3|-1|-1|0|1|2|0|0|132: Anjanath Will|24: Fire Resistance|2|0: --------|0|0: --------|0
Rathian Coil α|5|Waist|46|2|0|0|-2|-3|0|0|0|0|0: --------|1: Poison Resistance|2|21: Health Boost|1|0: --------|0
Rathian Coil β|5|Waist|46|2|0|0|-2|-3|1|1|0|0|0: --------|1: Poison Resistance|1|21: Health Boost|1|0: --------|0
Tzitzi Coil α|5|Waist|40|0|0|-2|-3|0|0|0|0|0|0: --------|82: Wide-Range|2|31: Water Attack|1|0: --------|0
Tzitzi Coil β|5|Waist|40|0|0|-2|-3|0|1|2|0|0|0: --------|82: Wide-Range|1|0: --------|0|0: --------|0
Lumu Coil α|5|Waist|44|-3|2|1|0|0|0|0|0|0|0: --------|97: Divine Blessing|2|0: --------|0|0: --------|0
Lumu Coil β|5|Waist|44|-3|2|1|0|0|1|1|0|0|0: --------|97: Divine Blessing|1|0: --------|0|0: --------|0
Girros Coil α|5|Waist|40|0|-3|0|2|1|0|0|0|0|0: --------|16: Effluvial Expert|1|36: Paralysis Attack|1|0: --------|0
Girros Coil β|5|Waist|40|0|-3|0|2|1|1|1|0|0|0: --------|16: Effluvial Expert|1|0: --------|0|0: --------|0
Baan Coil α|6|Waist|46|0|2|-1|0|-2|0|0|0|0|0: --------|80: Guard|2|0: --------|0|0: --------|0
Baan Coil β|6|Waist|46|0|2|-1|0|-2|1|2|0|0|0: --------|80: Guard|1|0: --------|0|0: --------|0
High Metal Coil α|6|Waist|50|0|-1|3|-2|0|0|0|0|0|0: --------|69: Capacity Boost|1|20: Defense Boost|1|0: --------|0
High Metal Coil β|6|Waist|50|0|-1|3|-2|0|1|1|0|0|0: --------|69: Capacity Boost|1|0: --------|0|0: --------|0
Ingot Coil α|6|Waist|50|-2|0|-1|3|0|0|0|0|0|0: --------|12: Windproof|2|0: --------|0|0: --------|0
Ingot Coil β|6|Waist|50|-2|0|-1|3|0|1|3|0|0|0: --------|12: Windproof|1|0: --------|0|0: --------|0
Rath Heart Coil α|6|Waist|52|3|0|0|-3|-4|0|0|0|0|131: Pink Rathian Mastery|54: Handicraft|1|1: Poison Resistance|1|0: --------|0
Rath Heart Coil β|6|Waist|52|3|0|0|-3|-4|1|1|0|0|131: Pink Rathian Mastery|54: Handicraft|1|0: --------|0|0: --------|0
Legiana Coil α|6|Waist|54|-1|2|3|-3|0|0|0|0|0|152: Legiana Favor|32: Ice Attack|2|12: Windproof|1|0: --------|0
Legiana Coil β|6|Waist|54|-1|2|3|-3|0|1|2|0|0|152: Legiana Favor|32: Ice Attack|2|0: --------|0|0: --------|0
Odogaron Coil α|6|Waist|54|2|2|-3|-2|0|0|0|0|0|154: Odogaron Mastery|48: Critical Eye|2|86: Speed Sharpening|1|0: --------|0
Odogaron Coil β|6|Waist|54|2|2|-3|-2|0|1|2|0|0|154: Odogaron Mastery|48: Critical Eye|2|0: --------|0|0: --------|0
Rathalos Coil α|6|Waist|54|3|1|1|-2|-3|0|0|0|0|135: Rathalos Mastery|30: Fire Attack|2|52: Focus|1|0: --------|0
Rathalos Coil β|6|Waist|54|3|1|1|-2|-3|1|2|0|0|135: Rathalos Mastery|30: Fire Attack|2|0: --------|0|0: --------|0
Rath Soul Coil α|7|Waist|56|3|2|-3|2|-4|0|0|0|0|135: Rathalos Mastery|12: Windproof|2|40: Piercing Shots|1|0: --------|0
Rath Soul Coil β|7|Waist|56|3|2|-3|2|-4|1|3|0|0|135: Rathalos Mastery|12: Windproof|2|0: --------|0|0: --------|0
Diablos Coil α|6|Waist|54|3|-2|-3|0|2|0|0|0|0|136: Diablos Mastery|73: Marathon Runner|2|55: Critical Draw|1|0: --------|0
Diablos Coil β|6|Waist|54|3|-2|-3|0|2|1|2|0|0|136: Diablos Mastery|73: Marathon Runner|2|0: --------|0|0: --------|0
Diablos Nero Coil α|7|Waist|56|2|-3|-4|0|2|0|0|0|0|136: Diablos Mastery|66: Resentment|1|56: Partbreaker|1|0: --------|0
Diablos Nero Coil β|7|Waist|56|2|-3|-4|0|2|1|2|0|0|136: Diablos Mastery|66: Resentment|1|0: --------|0|0: --------|0
Dodogama Coil α|5|Waist|48|2|0|0|-3|2|0|0|0|0|0: --------|71: Artillery|2|6: Blast Resistance|1|0: --------|0
Dodogama Coil β|5|Waist|48|2|0|0|-3|2|1|1|0|0|0: --------|71: Artillery|2|0: --------|0|0: --------|0
Lavasioth Coil α|6|Waist|56|3|-3|-2|1|2|0|0|0|0|0: --------|81: Quick Sheath|2|22: Recovery Up|1|0: --------|0
Lavasioth Coil β|6|Waist|56|3|-3|-2|1|2|1|1|0|0|0: --------|81: Quick Sheath|2|0: --------|0|0: --------|0
Uragaan Coil α|7|Waist|60|4|-3|-2|1|-2|2|1|1|0|138: Uragaan Protection|56: Partbreaker|1|27: Thunder Resistance|1|0: --------|0
Uragaan Coil β|7|Waist|60|4|-3|-2|1|-2|2|2|1|0|138: Uragaan Protection|56: Partbreaker|1|0: --------|0|0: --------|0
Nergigante Coil α|8|Waist|64|1|1|1|-3|-3|0|0|0|0|126: Nergigante Hunger|19: Attack Boost|2|76: Stamina Surge|1|0: --------|0
Nergigante Coil β|8|Waist|64|1|1|1|-3|-3|1|2|0|0|126: Nergigante Hunger|19: Attack Boost|2|0: --------|0|0: --------|0
King Beetle Elytra α|5|Waist|42|-1|-1|0|2|2|1|1|0|0|0: --------|95: Honey Hunter|1|81: Quick Sheath|1|0: --------|0
King Beetle Elytra β|5|Waist|42|-1|-1|0|2|2|2|2|1|0|0: --------|95: Honey Hunter|1|0: --------|0|0: --------|0
Butterfly Elytra α|5|Waist|42|-1|-1|0|2|2|1|1|0|0|0: --------|95: Honey Hunter|1|81: Quick Sheath|1|0: --------|0
Butterfly Elytra β|5|Waist|42|-1|-1|0|2|2|2|2|1|0|0: --------|95: Honey Hunter|1|0: --------|0|0: --------|0
Brigade Coil α|6|Waist|52|1|0|0|2|2|0|0|0|0|0: --------|100: Geologist|2|23: Recovery Speed|1|0: --------|0
Brigade Coil β|6|Waist|52|1|0|0|2|2|1|1|0|0|0: --------|100: Geologist|2|0: --------|0|0: --------|0
Damascus Coil α|7|Waist|60|4|-2|0|0|0|1|1|0|0|0: --------|52: Focus|1|8: Iron Skin|2|0: --------|0
Damascus Coil β|7|Waist|60|4|-2|0|0|0|3|1|1|1|0: --------|52: Focus|1|0: --------|0|0: --------|0
Dober Coil α|7|Waist|60|-2|0|-1|-1|4|1|2|0|0|0: --------|28: Dragon Resistance|2|19: Attack Boost|1|0: --------|0
Dober Coil β|7|Waist|60|-2|0|-1|-1|4|1|3|0|0|0: --------|28: Dragon Resistance|2|0: --------|0|0: --------|0
Kushala Cocoon α|8|Waist|64|0|2|4|-3|-2|0|0|0|0|144: Kushala Daora Flight|32: Ice Attack|2|79: Evade Extender|1|0: --------|0
Kushala Cocoon β|8|Waist|64|0|2|4|-3|-2|2|1|1|0|144: Kushala Daora Flight|32: Ice Attack|2|0: --------|0|0: --------|0
Kaiser Coil α|8|Waist|64|3|-3|-3|1|1|0|0|0|0|143: Teostra Technique|38: Blast Attack|2|50: Weakness Exploit|1|0: --------|0
Kaiser Coil β|8|Waist|64|3|-3|-3|1|1|1|2|0|0|143: Teostra Technique|38: Blast Attack|2|0: --------|0|0: --------|0
Kirin Hoop α|8|Waist|64|-3|-2|-2|4|2|0|0|0|0|137: Kirin Favor|29: Blight Resistance|1|47: Free Elem/Ammo Up|1|0: --------|0
Kirin Hoop β|8|Waist|64|-3|-2|-2|4|2|3|1|1|1|137: Kirin Favor|29: Blight Resistance|1|0: --------|0|0: --------|0
Vaal Hazak Coil α|8|Waist|64|-4|4|-1|1|-3|1|1|0|0|127: Vaal Hazak Vitality|63: Peak Performance|1|116: Effluvia Resistance|1|0: --------|0
Vaal Hazak Coil β|8|Waist|64|-4|4|-1|1|-3|2|1|1|0|127: Vaal Hazak Vitality|63: Peak Performance|1|0: --------|0|0: --------|0
Bazel Coil α|7|Waist|58|3|1|-2|-4|-2|1|1|0|0|142: Bazelgeuse Protection|11: Earplugs|2|107: Jump Master|1|0: --------|0
Bazel Coil β|7|Waist|58|3|1|-2|-4|-2|1|3|0|0|142: Bazelgeuse Protection|11: Earplugs|2|0: --------|0|0: --------|0
Death Stench Bowels α|7|Waist|62|3|2|3|-2|-4|0|0|0|0|0: --------|34: Dragon Attack|2|52: Focus|1|0: --------|0
Death Stench Bowels β|7|Waist|62|3|2|3|-2|-4|2|1|1|0|0: --------|34: Dragon Attack|2|0: --------|0|0: --------|0
Guild Cross Coil α|8|Waist|62|0|0|0|0|0|1|1|0|0|149: Guild Guidance|65: Fortify|1|28: Dragon Resistance|2|0: --------|0
Guild Cross Coil β|8|Waist|62|0|0|0|0|0|3|1|1|1|149: Guild Guidance|65: Fortify|1|0: --------|0|0: --------|0
Xeno'jiiva Spine α|8|Waist|72|-3|2|2|2|-4|1|2|0|0|145: Xeno'jiiva Divinity|29: Blight Resistance|2|70: Special Ammo Boost|1|0: --------|0
Xeno'jiiva Spine β|8|Waist|72|-3|2|2|2|-4|2|2|1|0|145: Xeno'jiiva Divinity|29: Blight Resistance|2|0: --------|0|0: --------|0
Zorah Spine α|6|Waist|44|4|-3|-2|-1|-3|0|0|0|0|147: Zorah Magdaros Mastery|65: Fortify|1|13: Tremor Resistance|1|0: --------|0
Zorah Spine β|6|Waist|44|4|-3|-2|-1|-3|1|2|0|0|147: Zorah Magdaros Mastery|65: Fortify|1|0: --------|0|0: --------|0
Commission Belt α|8|Waist|70|2|2|2|2|2|1|1|0|0|150: Commission Guidance|90: Mushroomancer|1|93: Pro Transporter|1|0: --------|0
Commission Belt β|8|Waist|70|2|2|2|2|2|1|2|0|0|150: Commission Guidance|90: Mushroomancer|1|0: --------|0|0: --------|0
Origin Coil|1|Waist|6|0|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Kulve Taroth's Malice α|8|Waist|72|4|-2|-4|3|-2|1|1|0|0|0: --------|47: Free Elem/Ammo Up|1|54: Handicraft|2|0: --------|0
Kulve Taroth's Malice β|8|Waist|72|4|-2|-4|3|-2|2|3|1|0|0: --------|47: Free Elem/Ammo Up|1|54: Handicraft|1|0: --------|0
Blossom Coat|3|Waist|18|1|1|1|4|1|0|0|0|0|0: --------|105: Scoutfly Range Up|1|0: --------|0|0: --------|0
Diver's Belt|3|Waist|22|1|4|1|1|1|0|0|0|0|0: --------|109: Aquatic/Polar Mobility|1|0: --------|0|0: --------|0
Harvest Hoja|3|Waist|26|4|1|1|1|1|0|0|0|0|0: --------|74: Constitution|1|0: --------|0|0: --------|0
Orion Coat|4|Waist|30|1|1|4|1|1|0|0|0|0|0: --------|21: Health Boost|1|0: --------|0|0: --------|0
Gala Suit Tail|4|Waist|34|1|1|1|1|4|0|0|0|0|168: Astera Blessing|102: Slinger Capacity|1|0: --------|0|0: --------|0
Vangis Coil α|7|Waist|58|1|1|2|-3|-3|1|1|0|0|0: --------|61: Latent Power|1|54: Handicraft|1|0: --------|0
Vangis Coil β|7|Waist|58|1|1|2|-3|-3|2|3|1|0|0: --------|61: Latent Power|1|0: --------|0|0: --------|0
Drachen Coil α|8|Waist|72|-2|-2|-2|3|4|1|3|0|0|164: Soul of the Dragoon|48: Critical Eye|2|53: Power Prolonger|1|0: --------|0
Blossom Coat α|5|Waist|40|1|1|1|4|1|2|1|1|0|0: --------|105: Scoutfly Range Up|1|0: --------|0|0: --------|0
Diver's Belt α|5|Waist|46|1|4|1|1|1|1|2|0|0|0: --------|109: Aquatic/Polar Mobility|1|0: --------|0|0: --------|0
Harvest Hoja α|6|Waist|52|4|1|1|1|1|2|2|1|0|0: --------|74: Constitution|1|0: --------|0|0: --------|0
Orion Coat α|6|Waist|58|1|1|4|1|1|2|3|1|0|0: --------|21: Health Boost|1|0: --------|0|0: --------|0
Gala Suit Tail α|7|Waist|64|1|1|1|1|4|3|3|1|1|168: Astera Blessing|102: Slinger Capacity|1|0: --------|0|0: --------|0
Butterfly Elytra|3|Waist|22|-1|-1|0|2|2|0|0|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Butterfly Elytra α|5|Waist|42|-1|-1|0|2|2|1|1|0|0|0: --------|20: Defense Boost|2|73: Marathon Runner|1|0: --------|0
Butterfly Elytra β|5|Waist|42|-1|-1|0|2|2|1|3|0|0|0: --------|20: Defense Boost|2|0: --------|0|0: --------|0
Queen Beetle Elytra|3|Waist|22|-1|-1|0|2|2|0|0|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Queen Beetle Elytra α|5|Waist|42|-1|-1|0|2|2|1|1|0|0|0: --------|20: Defense Boost|2|73: Marathon Runner|1|0: --------|0
Queen Beetle Elytra β|5|Waist|42|-1|-1|0|2|2|1|3|0|0|0: --------|20: Defense Boost|2|0: --------|0|0: --------|0
Vaal Hazak Coil γ|8|Waist|72|-4|4|-1|1|-3|3|2|1|1|127: Vaal Hazak Vitality|23: Recovery Speed|2|34: Dragon Attack|1|0: --------|0
Kirin Hoop γ|8|Waist|72|-3|-2|-2|4|2|2|1|1|0|137: Kirin Favor|73: Marathon Runner|2|0: --------|0|0: --------|0
Kaiser Coil γ|8|Waist|72|3|-3|-3|1|1|2|1|1|0|143: Teostra Technique|61: Latent Power|3|0: --------|0|0: --------|0
Kushala Cocoon γ|8|Waist|72|0|2|4|-3|-2|2|1|1|0|144: Kushala Daora Flight|54: Handicraft|2|0: --------|0|0: --------|0
Nergigante Coil γ|8|Waist|72|1|1|1|-3|-3|2|3|1|0|126: Nergigante Hunger|101: Maximum Might|1|62: Agitator|1|0: --------|0
Zorah Spine γ|8|Waist|72|4|-3|-2|-1|-3|2|3|2|0|147: Zorah Magdaros Mastery|88: Bombardier|2|48: Critical Eye|1|0: --------|0
Xeno'jiiva Spine γ|8|Waist|72|-3|2|2|2|-4|2|3|1|0|145: Xeno'jiiva Divinity|49: Critical Boost|1|0: --------|0|0: --------|0
HARDUMMY|5|Waist|46|1|1|1|1|1|1|3|0|0|132: Anjanath Will|103: Stealth|2|0: --------|0|0: --------|0
Ryu's Torso|2|Waist|12|2|0|-3|5|2|0|0|0|0|0: --------|61: Latent Power|1|0: --------|0|0: --------|0
Ryu's Torso α|7|Waist|60|2|0|-3|5|2|1|3|0|0|135: Rathalos Mastery|62: Agitator|1|0: --------|0|0: --------|0
Sakura's Skirt α|6|Waist|50|0|4|4|0|-2|1|3|0|0|131: Pink Rathian Mastery|61: Latent Power|1|0: --------|0|0: --------|0
Azure Starlord Tassets α|7|Waist|56|2|2|0|0|3|1|2|0|0|135: Rathalos Mastery|54: Handicraft|1|0: --------|0|0: --------|0
Dante's Belt α|8|Waist|64|3|-3|-3|3|3|1|3|0|0|0: --------|78: Evade Window|1|61: Latent Power|1|0: --------|0
Empress Coil α|8|Waist|70|3|1|-3|1|-2|2|2|1|0|163: Lunastra Favor|120: Tool Specialist|2|38: Blast Attack|1|0: --------|0
Empress Coil β|8|Waist|70|3|1|-3|1|-2|2|2|2|0|163: Lunastra Favor|120: Tool Specialist|2|0: --------|0|0: --------|0
Invalid Message|1|Waist|2|0|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
HARDUMMY|8|Waist|64|1|1|1|1|1|2|3|1|0|132: Anjanath Will|103: Stealth|2|50: Weakness Exploit|1|0: --------|0
Empress Coil γ|8|Waist|70|3|1|-3|1|-2|1|3|0|0|163: Lunastra Favor|78: Evade Window|2|21: Health Boost|2|0: --------|0
Geralt's Torso α|8|Waist|70|2|1|-1|-2|3|1|2|0|0|167: Witcher's Knowledge|88: Bombardier|2|50: Weakness Exploit|1|0: --------|0
Ciri's Torso α|8|Waist|70|-2|-1|1|2|3|1|2|0|0|0: --------|47: Free Elem/Ammo Up|1|79: Evade Extender|2|0: --------|0
Kulve Taroth's Malice γ|8|Waist|72|4|-2|-4|3|-2|1|3|0|0|0: --------|49: Critical Boost|1|50: Weakness Exploit|1|0: --------|0
Defender Waist α|6|Waist|50|2|0|2|0|3|1|1|0|0|0: --------|21: Health Boost|2|97: Divine Blessing|1|0: --------|0
Bone Coil α+|9|Waist|114|2|0|0|2|2|1|3|0|0|0: --------|68: Horn Maestro|1|56: Partbreaker|1|0: --------|0
Bone Coil β+|9|Waist|114|2|0|0|2|2|2|4|1|0|0: --------|68: Horn Maestro|1|0: --------|0|0: --------|0
Alloy Coil α+|9|Waist|114|-2|0|-2|-2|0|1|3|0|0|0: --------|1: Poison Resistance|2|12: Windproof|1|0: --------|0
Alloy Coil β+|9|Waist|114|-2|0|-2|-2|0|1|4|0|0|0: --------|1: Poison Resistance|1|12: Windproof|1|0: --------|0
Vespoid Coil α+|9|Waist|116|-2|1|1|1|2|1|3|0|0|0: --------|2: Paralysis Resistance|2|81: Quick Sheath|1|0: --------|0
Vespoid Coil β+|9|Waist|116|-2|1|1|1|2|2|4|1|0|0: --------|2: Paralysis Resistance|1|0: --------|0|0: --------|0
Hornetaur Coil α+|9|Waist|116|-1|-1|0|0|2|1|2|0|0|0: --------|50: Weakness Exploit|1|77: Hunger Resistance|1|0: --------|0
Hornetaur Coil β+|9|Waist|116|-1|-1|0|0|2|2|4|1|0|0: --------|50: Weakness Exploit|1|0: --------|0|0: --------|0
Jagras Coil α+|9|Waist|116|-2|2|-1|-1|1|2|2|1|0|0: --------|22: Recovery Up|1|85: Speed Eating|1|0: --------|0
Jagras Coil β+|9|Waist|116|-2|2|-1|-1|1|2|4|1|0|0: --------|22: Recovery Up|1|0: --------|0|0: --------|0
Tzitzi Coil α+|9|Waist|116|0|0|-2|-3|0|1|2|0|0|0: --------|82: Wide-Range|2|31: Water Attack|2|0: --------|0
Tzitzi Coil β+|9|Waist|116|0|0|-2|-3|0|2|4|1|0|0: --------|82: Wide-Range|2|0: --------|0|0: --------|0
Girros Coil α+|9|Waist|116|0|-3|0|2|1|1|3|0|0|0: --------|16: Effluvial Expert|1|36: Paralysis Attack|2|0: --------|0
Girros Coil β+|9|Waist|116|0|-3|0|2|1|2|4|2|0|0: --------|16: Effluvial Expert|1|0: --------|0|0: --------|0
Dodogama Coil α+|9|Waist|120|2|0|0|-3|2|2|2|1|0|0: --------|71: Artillery|2|6: Blast Resistance|1|0: --------|0
Dodogama Coil β+|9|Waist|120|2|0|0|-3|2|2|4|1|0|0: --------|71: Artillery|2|0: --------|0|0: --------|0
Kulu Coil α+|9|Waist|116|0|-3|1|0|0|1|3|0|0|0: --------|83: Item Prolonger|2|48: Critical Eye|1|0: --------|0
Kulu Coil β+|9|Waist|116|0|-3|1|0|0|2|4|1|0|0: --------|83: Item Prolonger|2|0: --------|0|0: --------|0
Pukei Coil α+|9|Waist|118|0|3|0|-3|1|1|3|0|0|0: --------|35: Poison Attack|2|83: Item Prolonger|1|0: --------|0
Pukei Coil β+|9|Waist|118|0|3|0|-3|1|2|4|1|0|0: --------|35: Poison Attack|1|83: Item Prolonger|1|0: --------|0
Barroth Coil α+|9|Waist|118|-3|-1|-1|3|0|1|1|0|0|0: --------|62: Agitator|2|80: Guard|1|0: --------|0
Barroth Coil β+|9|Waist|118|-3|-1|-1|3|0|1|4|0|0|0: --------|62: Agitator|2|0: --------|0|0: --------|0
Jyura Coil α+|9|Waist|118|-1|2|0|-3|0|1|3|0|0|0: --------|26: Ice Resistance|2|61: Latent Power|1|0: --------|0
Jyura Coil β+|9|Waist|118|-1|2|0|-3|0|2|4|1|0|0: --------|26: Ice Resistance|2|0: --------|0|0: --------|0
Beo Coil α+|9|Waist|118|-3|0|3|-2|2|1|2|0|0|0: --------|21: Health Boost|2|11: Earplugs|2|0: --------|0
Beo Coil β+|9|Waist|118|-3|0|3|-2|2|2|4|1|0|0: --------|21: Health Boost|2|11: Earplugs|1|0: --------|0
Kadachi Coil α+|9|Waist|120|0|-3|0|3|0|2|3|1|0|0: --------|33: Thunder Attack|2|27: Thunder Resistance|1|0: --------|0
Kadachi Coil β+|9|Waist|120|0|-3|0|3|0|2|4|1|0|0: --------|33: Thunder Attack|2|0: --------|0|0: --------|0
High Metal Coil α+|9|Waist|128|0|-1|3|-2|0|2|2|2|0|0: --------|69: Capacity Boost|1|20: Defense Boost|2|0: --------|0
High Metal Coil β+|9|Waist|128|0|-1|3|-2|0|2|4|2|0|0: --------|69: Capacity Boost|1|20: Defense Boost|1|0: --------|0
Banbaro Coil α+|9|Waist|130|-2|2|3|-1|-3|1|3|0|0|0: --------|90: Mushroomancer|1|185: Offensive Guard|1|0: --------|0
Banbaro Coil β+|9|Waist|130|-2|2|3|-1|-3|2|4|1|0|0: --------|90: Mushroomancer|1|0: --------|0|0: --------|0
Anja Coil α+|9|Waist|132|3|-3|-1|-1|0|2|3|1|0|182: Anjanath Dominance|24: Fire Resistance|2|71: Artillery|1|0: --------|0
Anja Coil β+|9|Waist|132|3|-3|-1|-1|0|2|4|2|0|182: Anjanath Dominance|24: Fire Resistance|2|0: --------|0|0: --------|0
Rathian Coil α+|9|Waist|130|2|0|0|-2|-3|2|3|2|0|183: Rathian Essence|1: Poison Resistance|2|21: Health Boost|1|0: --------|0
Rathian Coil β+|9|Waist|130|2|0|0|-2|-3|2|4|2|0|183: Rathian Essence|1: Poison Resistance|1|21: Health Boost|1|0: --------|0
Rath Heart Coil α+|9|Waist|132|3|0|0|-3|-4|1|3|0|0|183: Rathian Essence|54: Handicraft|1|1: Poison Resistance|2|0: --------|0
Rath Heart Coil β+|9|Waist|132|3|0|0|-3|-4|1|4|0|0|183: Rathian Essence|54: Handicraft|1|1: Poison Resistance|1|0: --------|0
Lumu Coil α+|9|Waist|130|-3|2|1|0|0|2|2|2|0|0: --------|97: Divine Blessing|2|12: Windproof|1|0: --------|0
Lumu Coil β+|9|Waist|130|-3|2|1|0|0|2|4|1|0|0: --------|97: Divine Blessing|1|12: Windproof|1|0: --------|0
Lumu Phantasm Coil α+|9|Waist|132|-3|-3|1|2|1|1|2|0|0|0: --------|37: Sleep Attack|2|82: Wide-Range|1|0: --------|0
Lumu Phantasm Coil β+|9|Waist|132|-3|-3|1|2|1|1|4|0|0|0: --------|37: Sleep Attack|2|0: --------|0|0: --------|0
Pukei Lagoon Coil α+|9|Waist|132|0|3|-3|-2|0|1|2|0|0|0: --------|31: Water Attack|2|56: Partbreaker|1|0: --------|0
Pukei Lagoon Coil β+|9|Waist|132|0|3|-3|-2|0|1|4|0|0|0: --------|31: Water Attack|1|56: Partbreaker|1|0: --------|0
Viper Kadachi Coil α+|9|Waist|132|1|3|-2|-3|1|1|2|0|0|0: --------|74: Constitution|1|81: Quick Sheath|1|0: --------|0
Viper Kadachi Coil β+|9|Waist|132|1|3|-2|-3|1|2|4|1|0|0: --------|74: Constitution|1|0: --------|0|0: --------|0
Baan Coil α+|9|Waist|134|0|2|-1|0|-2|1|1|0|0|0: --------|80: Guard|2|3: Sleep Resistance|2|0: --------|0
Baan Coil β+|9|Waist|134|0|2|-1|0|-2|1|4|0|0|0: --------|80: Guard|2|0: --------|0|0: --------|0
Ingot Coil α+|10|Waist|136|-2|0|-1|3|0|1|2|0|0|0: --------|12: Windproof|2|47: Free Elem/Ammo Up|1|0: --------|0
Ingot Coil β+|10|Waist|136|-2|0|-1|3|0|2|4|1|0|0: --------|12: Windproof|1|47: Free Elem/Ammo Up|1|0: --------|0
Barioth Faulds α+|10|Waist|138|-3|2|3|-2|0|1|3|0|0|188: Barioth Hidden Art|81: Quick Sheath|1|22: Recovery Up|1|0: --------|0
